Catálogo de Artículos,,,,,,,,,,,,,,
Iza Alejandro Zogbi Garcia,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,CAMISA C/ PALOMA 44 AL 50 SHEGOBRE BOSIC,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,330,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,CAMISAS,,,,Precio:,,$ 330.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,CAMISA VESTIR,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,CRISTO CON ALFILER,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,990201,,,,Existencia:,,1200,,,,,
,,,,,,,,,,,,,,
,Departamento:,,MATERIA PRIMA,,,,Precio:,,$ 8.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,METAL CON CRISTAL,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,PIN,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,990302,,,,Existencia:,,1200,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,EQ. CR-9930 VESTIDO PICOS TALLA 14 AL 16,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,CR9930-34,,,,Existencia:,,6,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,"$ 1,199.90",,,,,
,,,,,,,,,,,,,,
,Categoría:,,COMUNION,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,EQ. CR-9932 VESTIDO CON MANGA CLITER TALLA,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,CR9932,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 919.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,COMUNION,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,EQ. CR-9932 VESTIDO CON MANGA CLITER TALLA 8 AL 12,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,CR9932-33,,,,Existencia:,,13,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 919.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,COMUNION,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,EQ. CR-9932 VESTIDO CON MANGA CLITER TALLA 14 AL 16,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,CR9932-34,,,,Existencia:,,6,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 919.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,COMUNION,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,EQ. CR-9950 VESTIDO ALMENDRA LISTON  TALLA,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,CR9950,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,"$ 1,199.90",,,,,
,,,,,,,,,,,,,,
,Categoría:,,COMUNION,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,EQ. CR-9950 VESTIDO ALMENDRA LISTON  TALLA 8 AL 12,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,CR9950-0812,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,"$ 1,199.90",,,,,
,,,,,,,,,,,,,,
,Categoría:,,COMUNION,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,EQ. CR-9950 VESTIDO ALMENDRA LISTON  TALLA 14 AL 16,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,CR9950-1416,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,"$ 1,199.90",,,,,
,,,,,,,,,,,,,,
,Categoría:,,COMUNION,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,CINTO NIÑO ECONOMICO MEDIDAS 18 AL 32,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,CT0044,,,,Existencia:,,205,,,,,
,,,,,,,,,,,,,,
,Departamento:,,ACCESORIOS,,,,Precio:,,$ 65.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,TIRANTES Y CINTOS,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,CINTO ADULTO ECONOMICO MEDIDAS 34 AL 42,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,CT0046,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,ACCESORIOS,,,,Precio:,,$ 70.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,TIRANTES Y CINTOS,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,CINTO VAQUERO NIÑO 18 AL 28,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,CT9003,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,ACCESORIOS,,,,Precio:,,$ 99.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,TIRANTES Y CINTOS,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,EQ. CT-9367 VESTIDO LENTEJUELA FALDA TUL,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,CT9367,,,,Existencia:,,40,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,"$ 1,199.90",,,,,
,,,,,,,,,,,,,,
,Categoría:,,COMUNION,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,DIF. BOTA VAQUERA,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,DIFBOTA,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,DIFERENCIAS,,,,Precio:,,$ 100.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,DIFERENCIAS ACCESORIOS,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,DIF. EQUIPO COMUNION GALA,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,DIFCOMUNION,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,ACCESORIOS,,,,Precio:,,$ 370.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,BONETERIA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,DIF. CORBATA,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,DIFCORBATA,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,ACCESORIOS,,,,Precio:,,$ 40.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,"MOÑOS, CORBATA, MOÑO CON FAJA",,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,DIF. PANTALON,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,DIFPANTALON,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,PANTALON,,,,Precio:,,$ 70.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,PANTALON VESTIR,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,DIFERENCIA POR CAMBIO DE MERCANCIA,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,DIFPORCAMBIO,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,ACCESORIOS,,,,Precio:,,$ 1.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,VARIOS,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,DIFERENCIA DE VELA 100,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,DIFVEL100,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,ACCESORIOS,,,,Precio:,,$ 100.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,BONETERIA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,DIFERENCIA DE VELA 60,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,DIFVEL60,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,ACCESORIOS,,,,Precio:,,$ 60.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,BONETERIA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,DIFERENCIA DE VELA 80,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,DIFVEL80,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,ACCESORIOS,,,,Precio:,,$ 80.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,BONETERIA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,DIFERENCIA DE VELA,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,DIFVELA,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,ACCESORIOS,,,,Precio:,,$ 60.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,BONETERIA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,DIF. CAMISA VESTIR  34 AL 42,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,DIFXC1094,,,,Existencia:,,N/A,,,,,
,,,,,,,,,,,,,,
,Departamento:,,CAMISAS,,,,Precio:,,$ 35.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,CAMISA VESTIR,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,DIF. CAMISA VESTIR  44 AL 50,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,DIFXC1096,,,,Existencia:,,N/A,,,,,
,,,,,,,,,,,,,,
,Departamento:,,CAMISAS,,,,Precio:,,$ 20.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,CAMISA VESTIR,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,DIF. CAMISA C/PALOMA 2 AL 18,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,DIFXC9002,,,,Existencia:,,N/A,,,,,
,,,,,,,,,,,,,,
,Departamento:,,CAMISAS,,,,Precio:,,$ 120.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,CAMISA VESTIR,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,DIF. CAMISA C/PALOMA 34 AL 42,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,DIFXC9004,,,,Existencia:,,N/A,,,,,
,,,,,,,,,,,,,,
,Departamento:,,CAMISAS,,,,Precio:,,$ 150.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,CAMISA VESTIR,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,DIF. CAMISA C/PALOMA 44 AL 50,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,DIFXC9006,,,,Existencia:,,N/A,,,,,
,,,,,,,,,,,,,,
,Departamento:,,CAMISAS,,,,Precio:,,$ 170.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,CAMISA VESTIR,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,DIF. ZAPATO,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,DIFZAPATO,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,DIFERENCIAS,,,,Precio:,,$ 20.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,DIFERENCIAS ACCESORIOS,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,EP-966 VESTIDO PEDRERIA FOSFO 10 AL 12,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,EP0966,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 759.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,PAJE,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"EQUIPO ZAPATO, CALCETA Y VELA",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,EQ0002,,,,Existencia:,,N/A,,,,,
,,,,,,,,,,,,,,
,Departamento:,,ACCESORIOS,,,,Precio:,,$ 180.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,BAUTIZO,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"EQUIPO ZAPATO, CAMISETA, CALZON, CALCETA Y VELA",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,EQ0003,,,,Existencia:,,N/A,,,,,
,,,,,,,,,,,,,,
,Departamento:,,ACCESORIOS,,,,Precio:,,$ 290.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,BAUTIZO,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"EQUIPO ZAPATO, CAMISETA, CALZON, DIADEMA, CALCETA Y VELA",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,EQ0004,,,,Existencia:,,N/A,,,,,
,,,,,,,,,,,,,,
,Departamento:,,ACCESORIOS,,,,Precio:,,$ 290.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,BAUTIZO,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"EQUIPO GALA COMUNION CORONA, VELO, CRINOLINA, ESTUCHE BIBLIA",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,EQ0022,,,,Existencia:,,N/A,,,,,
,,,,,,,,,,,,,,
,Departamento:,,ACCESORIOS,,,,Precio:,,$ 506.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,COMUNION,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"EQUIPO CORONA, VELO, CRINOLINA, ESTUCHE",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,EQ0033,,,,Existencia:,,N/A,,,,,
,,,,,,,,,,,,,,
,Departamento:,,ACCESORIOS,,,,Precio:,,$ 219.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,COMUNION,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"EQUIPO ZAPATO, CALCETA, PAÑALERO Y PANTALETA",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,EQUIPO LUX,,,,Existencia:,,N/A,,,,,
,,,,,,,,,,,,,,
,Departamento:,,ACCESORIOS,,,,Precio:,,$ 170.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,BAUTIZO,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"EQUIPO ZAPATO, CALCETA, DIADEMA Y VELA Y CONCHA",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,EQUIPO3AL6,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,ACCESORIOS,,,,Precio:,,$ 240.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,BONETERIA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,EQ. KARINA  FRAC,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,EQUIPOTX1002,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,BAUTIZO NIÑO,,,,Precio:,,$ 699.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,TRAJECITO,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,EQ. KARINA  TORERO,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,EQUIPOTX4002,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,BAUTIZO NIÑO,,,,Precio:,,$ 619.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,TRAJECITO,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,VESTIDO LA VELLA,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FA0200,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 299.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,VESTIDOS DE GALA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,EQ. MARINERA  0 AL 4,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FC1147,,,,Existencia:,,95,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 419.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,VESTIDOS DE GALA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,BATA ALEXANDRA BICOLOR,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FI9915,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,BAUTIZO NIÑA,,,,Precio:,,$ 359.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,BATA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,VESTIDO OLANES 2 AL 12,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FL0004,,,,Existencia:,,691,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 369.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,VESTIDOS DE GALA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,VESTIDO OLANES 14 AL 16,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FL0005,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 369.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,VESTIDOS DE GALA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,VESTIDO CARAMELO RAZO C/TUL BRILLOS 2 AL 12,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FL0022,,,,Existencia:,,2069,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 449.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,VESTIDOS DE GALA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,EQUIPO VESTIDO CARAMELO 2 AL 6 AÑOS,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FL0022EQ,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 689.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,VESTIDOS DE GALA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,VESTIDO TABLON C/TUL BRILLOS 2 AL 12,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FL0213,,,,Existencia:,,1381,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 449.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,VESTIDOS DE GALA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,EQUIPO VESTIDO TABLON 2 AL 6 AÑOS,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FL0213EQ,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 689.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,VESTIDOS DE GALA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,VESTIDO HAZEL C/TUL ILUCION 2 AL 12,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FL0963,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 549.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,VESTIDOS DE GALA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,EQ. VESTIDO HAZEL C/TUL ILUCION 2 AL 6,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FL0963EQ,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 789.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,VESTIDOS DE GALA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,VESTIDO MAYE C/TUL BORDADO APLICACION,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FL8147,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 699.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,VESTIDOS DE GALA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,EQ VESTIDO MUNA 2 AL 8,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FL8422,,,,Existencia:,,665,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 719.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,VESTIDOS DE GALA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,VESTIDO SHIRA 2 AL 8  M135,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FR1356,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,BAUTIZO NIÑA,,,,Precio:,,$ 899.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,BATA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,FR-3125 VESTIDO CORTO MONIQUE TALLA,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FR3125,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 839.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,COMUNION,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,FR-3125 VESTIDO CORTO MONIQUE TALLA 8 AL 12,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FR3125-1,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 839.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,COMUNION,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,FR-3125 VESTIDO CORTO MONIQUE TALLA 14 AL 16,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FR3125-2,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 839.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,COMUNION,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,FR-9110 VESTIDO CORTO ALEXIA TIRA APLICACION M110 TALLA,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FR9110,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 869.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,COMUNION,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,FR-9113 VESTIDO CORTO HANA ROCOCO M112 TALLA,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FR9113,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 750.00,,,,,
,,,,,,,,,,,,,,
,Categoría:,,COMUNION,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,VESTIDO PATRICIA COLOR COLA PATO TALLA 2 AL 12 M120,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FR9120,,,,Existencia:,,0,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 699.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,VESTIDOS DE GALA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,VESTIDO BOMBOM LENTEJUELA 2 AL 8 MOD. 02,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FR9902,,,,Existencia:,,283,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 569.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,VESTIDOS DE GALA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,VESTIDO BOMBOM LENTEJUELA 10 AL 12 MOD. 02,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FR9904,,,,Existencia:,,54,,,,,
,,,,,,,,,,,,,,
,Departamento:,,VESTIDOS,,,,Precio:,,$ 569.90,,,,,
,,,,,,,,,,,,,,
,Categoría:,,VESTIDOS DE GALA,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,VESTIDO BOMBOM LENTEJUELA 14 AL 16 MOD. 02,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Clave:,,FR9906,,,,Existencia:,,3,,,,,
